loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,sub_grade_a2,sub_grade_a3,sub_grade_a4,sub_grade_a5,sub_grade_b1,sub_grade_b2,sub_grade_b3,sub_grade_b4,sub_grade_b5,sub_grade_c1,sub_grade_c2,sub_grade_c3,sub_grade_c4,sub_grade_c5,sub_grade_d1,sub_grade_d2,sub_grade_d3,sub_grade_d4,sub_grade_d5,sub_grade_e1,sub_grade_e2,sub_grade_e3,sub_grade_e4,sub_grade_e5,sub_grade_f1,sub_grade_f2,sub_grade_f3,sub_grade_f4,sub_grade_f5,sub_grade_g1,sub_grade_g2,sub_grade_g3,sub_grade_g4,sub_grade_g5,home_ownership_mortgage,home_ownership_none,home_ownership_other,home_ownership_own,home_ownership_rent,initial_list_status_w,application_type_individual,application_type_joint
5000.0,36.0,14.26,171.53,81996.0,Not Verified,Oct-2009,Fully Paid,other,personal loan,9.34,Sep-1999,7.0,0.0,4232.0,46.0,12.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
17500.0,60.0,13.23,268.74,60000.0,Verified,Jun-2010,Charged Off,small_business,Helping Business,23.92,Sep-1991,10.0,0.0,8023.0,43.1,20.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15125.0,36.0,16.55,535.87,42000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,23.54,Mar-1981,30.0,0.0,13039.0,34.0,67.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33500.0,60.0,21.67,918.96,110000.0,Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,16.16,Feb-2003,10.0,0.0,16827.0,95.6,22.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
7800.0,36.0,15.31,271.58,50000.0,Not Verified,Apr-2013,Fully Paid,debt_consolidation,consolidate,15.19,Jul-1995,9.0,1.0,7644.0,78.0,12.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10000.0,36.0,6.97,308.64,35000.0,Not Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,24.9,Dec-2006,8.0,0.0,9061.0,36.7,15.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
11200.0,60.0,17.76,282.95,42000.0,Source Verified,Oct-2013,Charged Off,debt_consolidation,Debt consolidation loan ,21.77,Jul-2005,8.0,0.0,8651.0,70.3,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31300.0,36.0,9.67,1005.13,165000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,12.78,Jun-1988,13.0,0.0,22889.0,45.7,25.0,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
4550.0,36.0,10.78,148.49,100500.0,Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,28.74,Jan-2000,16.0,1.0,10445.0,44.8,40.0,2.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
12500.0,36.0,12.85,420.28,70000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,14.09,Mar-1996,12.0,0.0,12813.0,67.4,28.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
20000.0,36.0,8.18,628.39,140000.0,Source Verified,Jul-2015,Fully Paid,home_improvement,Home improvement,15.21,Jun-1997,9.0,0.0,8967.0,41.9,20.0,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
14300.0,36.0,13.11,482.59,50000.0,Not Verified,Mar-2013,Fully Paid,major_purchase,photography equipment ,3.86,Jan-2008,6.0,0.0,4214.0,47.9,8.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
12000.0,36.0,11.99,398.52,250000.0,Source Verified,Mar-2014,Charged Off,credit_card,Credit card refinancing,8.22,Apr-1987,12.0,0.0,29072.0,51.8,31.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
10500.0,36.0,8.9,333.41,48000.0,Verified,Aug-2012,Fully Paid,debt_consolidation,New start Loan,18.18,Jul-1998,9.0,0.0,13644.0,33.7,23.0,7.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17475.0,60.0,17.27,436.84,39300.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Debthelp,17.53,Oct-1979,6.0,0.0,10425.0,76.1,31.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
11500.0,36.0,8.9,365.17,75396.0,Not Verified,Mar-2013,Fully Paid,home_improvement,New Roof,6.72,Dec-1992,8.0,0.0,5407.0,29.9,20.0,5.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7900.0,36.0,15.81,277.01,25000.0,Source Verified,Jun-2012,Charged Off,debt_consolidation,Consolidation,8.3,May-2008,16.0,0.0,6262.0,29.1,20.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18000.0,36.0,13.35,609.54,130000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,6.9,Mar-1992,12.0,1.0,15891.0,61.6,25.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,36.0,8.59,632.19,160000.0,Source Verified,Aug-2016,Fully Paid,credit_card,Credit card refinancing,8.35,Oct-1995,7.0,0.0,10859.0,35.7,18.0,4.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
12800.0,36.0,17.57,460.0,51000.0,Verified,Jan-2014,Charged Off,debt_consolidation,consolidated bills,27.41,Jul-1985,17.0,0.0,21120.0,54.7,34.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
15875.0,36.0,13.11,535.74,55000.0,Verified,Jun-2013,Charged Off,debt_consolidation,"3rd loan,great company. Love LendingClub",24.96,Nov-1997,12.0,0.0,15720.0,68.3,29.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
12000.0,36.0,11.67,396.69,59000.0,Source Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,20.24,Mar-2009,5.0,0.0,14667.0,99.1,5.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15000.0,60.0,17.14,373.92,45000.0,Not Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,11.33,Jun-2006,10.0,0.0,56094.0,63.3,33.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
16000.0,36.0,7.69,499.1,72000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,16.93,Dec-2006,10.0,0.0,283.0,5.5,15.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
25000.0,60.0,19.03,448.41,96000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,2012 Pay Off,16.19,Nov-1995,15.0,0.0,21572.0,58.5,33.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
18000.0,60.0,14.65,424.92,36000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,DEBT FREE,18.63,Sep-2000,8.0,0.0,15332.0,83.8,19.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2800.0,36.0,13.33,94.79,60520.0,Not Verified,Apr-2015,Fully Paid,medical,Medical expenses,16.79,Oct-2001,8.0,1.0,11049.0,78.9,21.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,36.0,20.31,746.44,90000.0,Source Verified,Sep-2013,Fully Paid,debt_consolidation,Consolidation,17.88,Nov-2001,13.0,0.0,19447.0,76.0,34.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
4000.0,36.0,18.75,146.12,55000.0,Not Verified,Apr-2013,Fully Paid,other,Other,16.25,Dec-2004,7.0,0.0,5058.0,42.1,10.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
18250.0,36.0,14.65,629.52,80000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,27.84,May-2003,14.0,0.0,21854.0,68.3,26.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,36.0,6.49,612.89,50000.0,Not Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,11.43,Sep-1968,17.0,0.0,19861.0,18.5,30.0,2.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
5100.0,36.0,6.49,156.29,84000.0,Not Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,22.06,Apr-1995,12.0,0.0,17482.0,62.4,33.0,3.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3200.0,36.0,13.11,108.0,102000.0,Source Verified,May-2012,Charged Off,moving,Self,17.71,May-1994,12.0,0.0,32351.0,78.3,29.0,3.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21000.0,60.0,15.59,506.12,103000.0,Source Verified,Nov-2014,Fully Paid,house,Home buying,29.5,Nov-1997,24.0,0.0,19229.0,76.3,85.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
15000.0,60.0,15.61,361.67,120000.0,Source Verified,Sep-2015,Fully Paid,small_business,Business,27.37,Mar-2005,8.0,0.0,10872.0,74.0,19.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10000.0,36.0,15.8,350.59,50000.0,Not Verified,Jan-2013,Fully Paid,credit_card,credit cards,18.91,Jan-2000,10.0,0.0,7124.0,39.6,13.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
6400.0,36.0,16.99,228.15,42000.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,15.1,Apr-1991,6.0,0.0,4594.0,23.9,7.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
28000.0,60.0,16.29,685.23,135000.0,Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,20.19,Dec-2000,14.0,0.0,52651.0,73.5,37.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24000.0,60.0,13.99,558.32,181389.46,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,3.47,Jul-1989,10.0,0.0,23335.0,97.2,17.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
9375.0,36.0,15.61,327.8,111000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,6.06,Jul-1987,7.0,3.0,3269.0,66.7,14.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
10000.0,36.0,7.51,311.11,80004.0,Not Verified,May-2010,Fully Paid,debt_consolidation,Takawanda,5.77,Feb-1997,8.0,0.0,6644.0,35.3,27.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8000.0,36.0,8.19,251.4,45000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,16.08,Jun-2003,8.0,0.0,11549.0,44.9,20.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
12000.0,36.0,9.67,385.35,60000.0,Not Verified,Feb-2014,Charged Off,credit_card,Credit card refinancing,17.06,Apr-1998,15.0,1.0,15341.0,68.2,30.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10000.0,36.0,14.09,342.22,55000.0,Source Verified,Nov-2012,Fully Paid,major_purchase,Major purchase,9.71,Aug-1990,6.0,0.0,3859.0,24.7,15.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4000.0,36.0,15.22,139.1,60000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,15.48,Mar-1998,5.0,0.0,5673.0,45.0,17.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35000.0,60.0,13.66,808.24,90000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,4.8,Aug-1993,11.0,0.0,21534.0,49.6,41.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
4000.0,36.0,16.99,142.6,54000.0,Verified,Aug-2014,Charged Off,debt_consolidation,Debt consolidation,22.82,May-2002,8.0,0.0,16343.0,84.7,21.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7000.0,36.0,15.8,245.41,38000.0,Source Verified,Apr-2013,Fully Paid,credit_card,Credit cards,24.0,Sep-2003,11.0,0.0,8525.0,42.6,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15000.0,36.0,13.35,507.95,65000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,10.4,May-1998,5.0,0.0,4919.0,63.1,14.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
13225.0,60.0,19.52,346.86,47000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,26.4,Jan-2000,8.0,0.0,7886.0,84.8,13.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
18250.0,60.0,15.61,440.04,41349.0,Verified,Oct-2013,Fully Paid,debt_consolidation,My Stuff,34.77,Jul-2001,17.0,0.0,56614.0,40.6,27.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10000.0,36.0,10.74,326.16,59082.0,Source Verified,Mar-2012,Fully Paid,debt_consolidation,debt consolidation,7.23,Jul-1980,11.0,1.0,9220.0,42.9,21.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15000.0,36.0,11.47,494.43,75000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,21.42,Nov-2004,15.0,1.0,5483.0,31.5,16.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
6250.0,36.0,11.55,206.25,51000.0,Verified,Aug-2013,Fully Paid,credit_card,Refinance,28.83,Oct-1992,9.0,1.0,12653.0,74.4,39.0,2.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4000.0,60.0,21.97,110.41,40000.0,Source Verified,Mar-2012,Fully Paid,other,Personal Loan,2.97,Jul-2003,5.0,0.0,283.0,25.7,12.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6575.0,36.0,25.57,263.41,22000.0,Verified,Jun-2014,Charged Off,other,Other,23.51,Sep-1973,6.0,4.0,3014.0,25.3,13.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35000.0,60.0,15.8,847.42,125000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,debt consolidation,19.96,May-1989,13.0,0.0,37373.0,59.2,30.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
15000.0,36.0,11.99,498.15,154200.0,Verified,Nov-2013,Fully Paid,home_improvement,Home Improvement,1.27,Apr-2000,9.0,1.0,100.0,0.6,31.0,2.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
25000.0,60.0,13.98,581.45,80000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,7.76,Mar-1990,8.0,0.0,22932.0,66.9,11.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
12000.0,60.0,11.12,261.63,82140.0,Source Verified,Jun-2010,Fully Paid,home_improvement,Kitchen Expansion,14.43,Jan-1983,9.0,0.0,2495.0,5.8,33.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,60.0,15.61,482.23,125000.0,Source Verified,Feb-2014,Fully Paid,home_improvement,Home improvement,14.34,Dec-1994,18.0,0.0,8408.0,71.9,36.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5000.0,36.0,14.79,172.82,36000.0,Source Verified,Apr-2011,Fully Paid,home_improvement,control,15.2,Aug-2000,12.0,0.0,1251.0,9.0,25.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10000.0,36.0,11.14,328.06,65000.0,Not Verified,Mar-2013,Fully Paid,debt_consolidation,Credit Card and Auto Loan Consolidation,21.34,Sep-2000,10.0,0.0,3438.0,62.5,15.0,2.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
15000.0,60.0,17.57,377.41,55000.0,Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,23.89,Nov-2002,8.0,0.0,4522.0,100.5,20.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
18000.0,60.0,22.95,506.92,53000.0,Source Verified,Jun-2013,Fully Paid,credit_card,Consolidation Loan,18.95,Jul-2004,12.0,0.0,13939.0,75.3,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
5000.0,36.0,8.49,157.82,42000.0,Not Verified,May-2011,Fully Paid,debt_consolidation,debt consolidation,16.71,Dec-1996,13.0,1.0,7434.0,27.4,20.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23800.0,36.0,10.99,779.07,250000.0,Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,18.88,Apr-1986,25.0,0.0,68860.0,60.1,44.0,5.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
14400.0,36.0,15.31,501.37,53000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,MYLOAN1,29.59,Dec-1999,19.0,0.0,18259.0,89.9,30.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15000.0,36.0,8.9,476.3,90000.0,Source Verified,Sep-2012,Fully Paid,debt_consolidation,High Interest Debt Consolidation,8.56,May-2001,8.0,0.0,8343.0,29.8,18.0,2.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8000.0,36.0,13.11,269.98,80000.0,Not Verified,Apr-2013,Fully Paid,credit_card,Credit card refinancing,24.35,Nov-1984,20.0,0.0,40699.0,75.9,33.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
10800.0,60.0,19.47,282.96,57000.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,7.64,Aug-1999,12.0,1.0,4006.0,71.5,41.0,7.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
18000.0,60.0,14.46,423.14,55000.0,Not Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,30.14,Nov-1999,10.0,0.0,25742.0,69.6,22.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
30000.0,60.0,21.15,814.14,96900.0,Verified,Sep-2013,Fully Paid,credit_card,payoff,19.74,Nov-1995,9.0,0.0,27811.0,72.0,20.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21000.0,36.0,8.19,659.91,95000.0,Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,25.53,Oct-1999,16.0,0.0,21361.0,55.8,40.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
9200.0,36.0,17.77,331.55,47000.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,Debt consolidation,12.82,Aug-1993,6.0,0.0,11509.0,91.3,21.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
